LLAVE;LOCALIDAD;CLASE_ACC;GRAVEDAD;ANO_OCURRENCIA_ACC;MES;Cuenta de OBJECTID
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2012;Junio;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2012;Julio;3
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2012;Agosto;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2012;Septiembre;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2012;Octubre;7
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2012;Noviembre;1
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2012;Diciembre;1
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Enero;3
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Febrero;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Marzo;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Abril;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Mayo;1
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Junio;3
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Julio;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Agosto;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Septiembre;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Octubre;3
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Noviembre;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2013;Diciembre;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Enero;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Febrero;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Marzo;1
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Abril;8
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Mayo;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Junio;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Julio;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Agosto;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Septiembre;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Octubre;3
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Noviembre;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2014;Diciembre;8
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Enero;7
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Febrero;7
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Marzo;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Abril;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Mayo;10
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Junio;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Julio;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Agosto;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Septiembre;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Octubre;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Noviembre;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2015;Diciembre;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Enero;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Febrero;11
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Marzo;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Abril;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Mayo;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Junio;9
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Julio;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Agosto;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Septiembre;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Octubre;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Noviembre;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2016;Diciembre;3
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Enero;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Febrero;7
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Marzo;8
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Abril;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Mayo;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Junio;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Julio;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Agosto;8
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Septiembre;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Octubre;8
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Noviembre;7
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2017;Diciembre;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Enero;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Febrero;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Marzo;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Abril;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Mayo;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Junio;3
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Julio;7
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Agosto;8
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Septiembre;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Octubre;11
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Noviembre;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2018;Diciembre;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Enero;4
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Febrero;3
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Marzo;9
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Abril;6
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Mayo;3
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Junio;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Julio;10
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Agosto;8
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Septiembre;5
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Octubre;3
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Noviembre;2
01;USAQUEN;CAIDA DE OCUPANTE;CON HERIDOS;2019;Diciembre;2
01;USAQUEN;CAIDA DE OCUPANTE;CON MUERTOS;2007;Enero;1
01;USAQUEN;CAIDA DE OCUPANTE;CON MUERTOS;2008;Junio;1
01;USAQUEN;CAIDA DE OCUPANTE;CON MUERTOS;2009;Septiembre;1
01;USAQUEN;CAIDA DE OCUPANTE;CON MUERTOS;2011;Mayo;1
01;USAQUEN;CAIDA DE OCUPANTE;CON MUERTOS;2011;Octubre;1
01;USAQUEN;CAIDA DE OCUPANTE;CON MUERTOS;2013;Julio;1
01;USAQUEN;CAIDA DE OCUPANTE;SOLO DANOS;2018;Junio;3
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Enero;35
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Febrero;40
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Marzo;43
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Abril;36
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Mayo;50
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Junio;37
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Julio;40
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Agosto;41
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Septiembre;33
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Octubre;30
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Noviembre;40
01;USAQUEN;CHOQUE;CON HERIDOS;2007;Diciembre;30
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Enero;23
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Febrero;22
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Marzo;34
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Abril;34
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Mayo;35
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Junio;33
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Julio;32
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Agosto;39
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Septiembre;18
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Octubre;30
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Noviembre;17
01;USAQUEN;CHOQUE;CON HERIDOS;2008;Diciembre;35
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Enero;19
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Febrero;28
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Marzo;29
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Abril;26
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Mayo;31
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Junio;27
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Julio;24
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Agosto;19
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Septiembre;29
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Octubre;24
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Noviembre;38
01;USAQUEN;CHOQUE;CON HERIDOS;2009;Diciembre;24
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Enero;20
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Febrero;22
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Marzo;33
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Abril;24
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Mayo;34
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Junio;32
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Julio;29
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Agosto;28
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Septiembre;23
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Octubre;42
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Noviembre;26
01;USAQUEN;CHOQUE;CON HERIDOS;2010;Diciembre;31
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Enero;22
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Febrero;28
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Marzo;34
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Abril;23
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Mayo;19
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Junio;19
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Julio;28
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Agosto;20
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Septiembre;32
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Octubre;26
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Noviembre;33
01;USAQUEN;CHOQUE;CON HERIDOS;2011;Diciembre;31
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Enero;21
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Febrero;33
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Marzo;28
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Abril;25
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Mayo;24
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Junio;22
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Julio;37
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Agosto;45
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Septiembre;35
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Octubre;32
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Noviembre;41
01;USAQUEN;CHOQUE;CON HERIDOS;2012;Diciembre;40
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Enero;32
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Febrero;33
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Marzo;21
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Abril;26
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Mayo;30
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Junio;22
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Julio;19
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Agosto;25
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Septiembre;24
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Octubre;31
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Noviembre;29
01;USAQUEN;CHOQUE;CON HERIDOS;2013;Diciembre;34
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Enero;20
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Febrero;25
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Marzo;37
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Abril;37
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Mayo;33
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Junio;21
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Julio;34
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Agosto;25
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Septiembre;13
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Octubre;30
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Noviembre;24
01;USAQUEN;CHOQUE;CON HERIDOS;2014;Diciembre;28
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Enero;26
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Febrero;34
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Marzo;33
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Abril;40
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Mayo;35
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Junio;36
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Julio;37
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Agosto;35
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Septiembre;41
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Octubre;32
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Noviembre;15
01;USAQUEN;CHOQUE;CON HERIDOS;2015;Diciembre;22
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Enero;20
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Febrero;28
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Marzo;31
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Abril;34
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Mayo;27
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Junio;38
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Julio;29
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Agosto;36
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Septiembre;32
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Octubre;31
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Noviembre;32
01;USAQUEN;CHOQUE;CON HERIDOS;2016;Diciembre;20
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Enero;25
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Febrero;34
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Marzo;29
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Abril;32
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Mayo;43
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Junio;23
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Julio;30
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Agosto;42
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Septiembre;30
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Octubre;43
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Noviembre;34
01;USAQUEN;CHOQUE;CON HERIDOS;2017;Diciembre;37
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Enero;28
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Febrero;43
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Marzo;40
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Abril;30
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Mayo;35
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Junio;43
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Julio;38
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Agosto;36
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Septiembre;33
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Octubre;35
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Noviembre;33
01;USAQUEN;CHOQUE;CON HERIDOS;2018;Diciembre;34
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Enero;30
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Febrero;33
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Marzo;45
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Abril;37
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Mayo;45
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Junio;33
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Julio;35
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Agosto;34
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Septiembre;26
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Octubre;32
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Noviembre;25
01;USAQUEN;CHOQUE;CON HERIDOS;2019;Diciembre;23
01;USAQUEN;CHOQUE;CON MUERTOS;2007;Febrero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2007;Marzo;3
01;USAQUEN;CHOQUE;CON MUERTOS;2007;Abril;2
01;USAQUEN;CHOQUE;CON MUERTOS;2007;Mayo;2
01;USAQUEN;CHOQUE;CON MUERTOS;2007;Junio;2
01;USAQUEN;CHOQUE;CON MUERTOS;2007;Julio;3
01;USAQUEN;CHOQUE;CON MUERTOS;2007;Agosto;3
01;USAQUEN;CHOQUE;CON MUERTOS;2007;Diciembre;1
01;USAQUEN;CHOQUE;CON MUERTOS;2008;Enero;2
01;USAQUEN;CHOQUE;CON MUERTOS;2008;Febrero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2008;Marzo;1
01;USAQUEN;CHOQUE;CON MUERTOS;2008;Abril;1
01;USAQUEN;CHOQUE;CON MUERTOS;2008;Junio;1
01;USAQUEN;CHOQUE;CON MUERTOS;2008;Agosto;1
01;USAQUEN;CHOQUE;CON MUERTOS;2008;Noviembre;1
01;USAQUEN;CHOQUE;CON MUERTOS;2009;Enero;2
01;USAQUEN;CHOQUE;CON MUERTOS;2009;Febrero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2009;Abril;2
01;USAQUEN;CHOQUE;CON MUERTOS;2009;Mayo;1
01;USAQUEN;CHOQUE;CON MUERTOS;2009;Junio;1
01;USAQUEN;CHOQUE;CON MUERTOS;2009;Julio;1
01;USAQUEN;CHOQUE;CON MUERTOS;2009;Septiembre;4
01;USAQUEN;CHOQUE;CON MUERTOS;2009;Octubre;5
01;USAQUEN;CHOQUE;CON MUERTOS;2009;Noviembre;1
01;USAQUEN;CHOQUE;CON MUERTOS;2009;Diciembre;1
01;USAQUEN;CHOQUE;CON MUERTOS;2010;Febrero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2010;Mayo;1
01;USAQUEN;CHOQUE;CON MUERTOS;2010;Septiembre;2
01;USAQUEN;CHOQUE;CON MUERTOS;2010;Diciembre;2
01;USAQUEN;CHOQUE;CON MUERTOS;2011;Enero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2011;Abril;1
01;USAQUEN;CHOQUE;CON MUERTOS;2011;Mayo;2
01;USAQUEN;CHOQUE;CON MUERTOS;2011;Julio;2
01;USAQUEN;CHOQUE;CON MUERTOS;2011;Septiembre;3
01;USAQUEN;CHOQUE;CON MUERTOS;2011;Octubre;2
01;USAQUEN;CHOQUE;CON MUERTOS;2011;Diciembre;1
01;USAQUEN;CHOQUE;CON MUERTOS;2012;Enero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2012;Febrero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2012;Marzo;1
01;USAQUEN;CHOQUE;CON MUERTOS;2012;Abril;2
01;USAQUEN;CHOQUE;CON MUERTOS;2012;Junio;1
01;USAQUEN;CHOQUE;CON MUERTOS;2012;Octubre;1
01;USAQUEN;CHOQUE;CON MUERTOS;2013;Enero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2013;Abril;1
01;USAQUEN;CHOQUE;CON MUERTOS;2013;Junio;1
01;USAQUEN;CHOQUE;CON MUERTOS;2013;Septiembre;2
01;USAQUEN;CHOQUE;CON MUERTOS;2013;Diciembre;4
01;USAQUEN;CHOQUE;CON MUERTOS;2014;Marzo;1
01;USAQUEN;CHOQUE;CON MUERTOS;2014;Abril;1
01;USAQUEN;CHOQUE;CON MUERTOS;2014;Junio;1
01;USAQUEN;CHOQUE;CON MUERTOS;2014;Agosto;1
01;USAQUEN;CHOQUE;CON MUERTOS;2014;Diciembre;2
01;USAQUEN;CHOQUE;CON MUERTOS;2015;Enero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2015;Abril;1
01;USAQUEN;CHOQUE;CON MUERTOS;2015;Julio;2
01;USAQUEN;CHOQUE;CON MUERTOS;2015;Septiembre;2
01;USAQUEN;CHOQUE;CON MUERTOS;2015;Noviembre;1
01;USAQUEN;CHOQUE;CON MUERTOS;2015;Diciembre;1
01;USAQUEN;CHOQUE;CON MUERTOS;2016;Enero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2016;Marzo;2
01;USAQUEN;CHOQUE;CON MUERTOS;2016;Mayo;2
01;USAQUEN;CHOQUE;CON MUERTOS;2016;Junio;2
01;USAQUEN;CHOQUE;CON MUERTOS;2016;Julio;4
01;USAQUEN;CHOQUE;CON MUERTOS;2016;Noviembre;2
01;USAQUEN;CHOQUE;CON MUERTOS;2016;Diciembre;2
01;USAQUEN;CHOQUE;CON MUERTOS;2017;Enero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2017;Febrero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2017;Abril;2
01;USAQUEN;CHOQUE;CON MUERTOS;2017;Mayo;3
01;USAQUEN;CHOQUE;CON MUERTOS;2017;Junio;1
01;USAQUEN;CHOQUE;CON MUERTOS;2017;Julio;2
01;USAQUEN;CHOQUE;CON MUERTOS;2017;Septiembre;1
01;USAQUEN;CHOQUE;CON MUERTOS;2017;Diciembre;5
01;USAQUEN;CHOQUE;CON MUERTOS;2018;Enero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2018;Febrero;2
01;USAQUEN;CHOQUE;CON MUERTOS;2018;Marzo;2
01;USAQUEN;CHOQUE;CON MUERTOS;2018;Abril;1
01;USAQUEN;CHOQUE;CON MUERTOS;2018;Mayo;3
01;USAQUEN;CHOQUE;CON MUERTOS;2018;Junio;2
01;USAQUEN;CHOQUE;CON MUERTOS;2018;Julio;3
01;USAQUEN;CHOQUE;CON MUERTOS;2018;Septiembre;2
01;USAQUEN;CHOQUE;CON MUERTOS;2018;Diciembre;1
01;USAQUEN;CHOQUE;CON MUERTOS;2019;Febrero;1
01;USAQUEN;CHOQUE;CON MUERTOS;2019;Marzo;1
01;USAQUEN;CHOQUE;CON MUERTOS;2019;Mayo;2
01;USAQUEN;CHOQUE;CON MUERTOS;2019;Julio;1
01;USAQUEN;CHOQUE;CON MUERTOS;2019;Agosto;1
01;USAQUEN;CHOQUE;CON MUERTOS;2019;Octubre;1
01;USAQUEN;CHOQUE;CON MUERTOS;2019;Diciembre;3
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Enero;194
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Febrero;260
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Marzo;241
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Abril;201
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Mayo;257
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Junio;219
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Julio;198
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Agosto;256
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Septiembre;239
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Octubre;243
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Noviembre;256
01;USAQUEN;CHOQUE;SOLO DANOS;2007;Diciembre;256
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Enero;182
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Febrero;266
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Marzo;228
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Abril;322
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Mayo;274
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Junio;309
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Julio;294
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Agosto;327
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Septiembre;341
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Octubre;328
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Noviembre;295
01;USAQUEN;CHOQUE;SOLO DANOS;2008;Diciembre;251
01;USAQUEN;CHOQUE;SOLO DANOS;2009;Enero;196
01;USAQUEN;CHOQUE;SOLO DANOS;2009;Febrero;200
01;USAQUEN;CHOQUE;SOLO DANOS;2009;Marzo;228
01;USAQUEN;CHOQUE;SOLO DANOS;2009;Abril;200
01;USAQUEN;CHOQUE;SOLO DANOS;2009;Mayo;235
01;USAQUEN;CHOQUE;SOLO DANOS;2009;Junio;229
01;USAQUEN;CHOQUE;SOLO DANOS;2009;Julio;216
01;USAQUEN;CHOQUE;SOLO DANOS;2009;Agosto;231
01;USAQUEN;CHOQUE;SOLO DANOS;2009;Septiembre;244
